时间,COD_in,BOD5_in,SS_in,TN_in,TP_in,NH3N_in,pH_in,曝气量,污泥回流比,剩余污泥排放量,HRT,DO设定值,碳源投加量,COD_out,BOD5_out,SS_out,TN_out,TP_out,NH3N_out,pH_out,MLSS,SV30,水温,处理水量
2024-02-08 11:00:00,378.51,138.72,324.14,46.36,6.888,22.482,7.59,5245.5,106.4,102.8,11.67,2.14,92.1,59.76,8.2,21.57,20.71,0.867,7.815,7.7,2776.0,29.1,20.2,2049.0
2024-02-08 12:00:00,452.82,178.6,324.12,41.77,5.977,25.965,7.48,5758.1,99.5,101.0,12.78,2.09,118.5,67.31,15.99,23.74,17.89,0.402,6.93,7.55,3269.0,32.8,24.3,2161.2
2024-02-08 13:00:00,309.7,126.76,270.15,50.52,5.481,26.031,6.93,4308.1,97.3,89.9,11.58,2.0,119.6,40.3,13.63,17.07,15.64,0.353,5.451,6.91,3073.0,25.7,23.3,1895.6
2024-02-08 14:00:00,338.73,134.92,236.01,39.94,4.573,23.022,7.37,4470.7,105.6,61.8,11.97,1.91,104.5,60.04,10.61,15.66,15.72,0.374,5.279,7.28,3414.0,35.4,23.7,1836.6
2024-02-08 15:00:00,365.14,159.41,191.18,42.72,5.3,26.39,7.07,5277.2,110.0,82.1,11.48,1.81,107.1,69.19,11.77,5.48,18.7,0.519,6.546,6.93,2445.0,17.3,21.2,1819.9
2024-02-08 16:00:00,402.1,137.3,271.51,31.43,6.087,16.502,7.08,5367.4,82.4,84.1,11.61,2.87,44.4,52.18,11.71,21.8,11.91,1.155,3.942,7.02,3408.0,33.2,21.6,1779.5
2024-02-08 17:00:00,328.58,132.85,251.61,42.32,4.515,24.4,7.11,4660.2,98.1,52.7,11.28,1.63,124.0,64.25,6.71,9.16,18.64,0.394,5.51,6.96,2710.0,19.6,19.1,1802.9
2024-02-08 18:00:00,305.92,105.68,200.2,41.4,4.471,20.638,7.34,4888.9,96.4,98.4,12.34,1.97,48.0,34.1,13.71,11.52,20.1,0.5,5.502,7.28,3004.0,27.7,21.4,1709.3
2024-02-08 19:00:00,402.38,170.12,215.54,37.88,4.374,25.468,7.39,4839.5,83.2,71.4,11.34,2.17,81.4,62.24,9.8,7.73,13.38,0.47,4.98,7.59,2587.0,28.0,22.8,1810.8
2024-02-08 20:00:00,274.78,109.13,220.91,37.14,4.472,22.169,7.18,5603.2,97.4,99.3,12.45,1.47,31.7,53.97,7.0,6.26,17.26,0.702,3.488,7.06,3003.0,28.0,22.9,1688.3
2024-02-08 21:00:00,250.42,103.32,188.94,40.43,3.259,21.849,7.18,4895.6,88.9,72.9,12.23,1.6,46.8,41.17,7.32,11.02,12.32,0.278,4.316,7.28,2125.0,19.1,24.0,1866.0
2024-02-08 22:00:00,368.99,138.03,219.64,49.22,5.25,25.17,7.29,5281.6,109.0,91.7,11.96,1.65,121.8,51.15,20.25,14.56,21.51,0.753,6.164,7.41,2738.0,25.6,25.6,1900.8
2024-02-08 23:00:00,340.78,149.39,214.97,34.14,4.655,18.58,7.31,4976.6,98.0,63.6,12.47,2.59,51.5,56.56,8.12,12.61,10.89,0.449,5.092,7.15,2962.0,29.6,22.7,2104.0
2024-02-09 00:00:00,329.63,142.15,251.73,46.29,4.33,24.673,7.44,4712.5,109.0,83.4,13.55,1.86,120.6,49.25,14.29,15.58,22.06,0.315,4.484,7.31,3530.0,43.1,25.1,2199.4
2024-02-09 01:00:00,421.65,176.04,246.82,40.36,6.053,26.142,6.94,4965.2,104.7,81.8,12.24,2.16,37.4,53.89,15.87,22.99,14.89,0.691,7.51,7.1,2355.0,23.5,25.7,2145.8
2024-02-09 02:00:00,412.2,163.28,216.25,45.68,4.978,22.324,7.2,5276.8,119.9,71.8,11.44,2.77,92.4,64.33,13.62,6.26,17.93,0.316,6.795,7.07,2932.0,24.2,26.5,2020.2
2024-02-09 03:00:00,382.59,159.69,382.05,45.74,5.624,25.464,6.99,4905.0,96.5,80.2,12.74,1.85,70.0,68.14,11.47,21.05,17.26,0.688,7.318,6.98,3108.0,27.0,25.2,2134.4
2024-02-09 04:00:00,353.38,133.86,354.27,45.67,7.014,25.079,7.19,4776.5,97.0,44.4,12.09,2.4,87.6,56.18,9.0,29.5,16.97,0.575,6.634,7.5,2634.0,20.1,24.3,2486.2
2024-02-09 05:00:00,465.52,198.16,265.83,48.11,5.002,26.178,7.15,5152.6,113.0,68.9,13.06,2.52,131.2,50.07,12.31,26.94,21.04,0.696,6.671,7.3,2694.0,19.2,22.0,2368.1
2024-02-09 06:00:00,454.54,204.31,313.48,42.72,4.916,23.265,7.19,5597.6,100.9,96.9,11.75,1.72,122.6,45.2,13.01,33.4,20.25,0.34,7.814,7.2,2986.0,16.0,24.8,2605.4
2024-02-09 07:00:00,413.2,178.55,317.4,52.71,6.167,28.685,7.04,5202.9,121.4,65.8,12.64,2.08,122.0,87.02,13.38,14.15,22.0,0.455,9.523,7.17,3275.0,27.2,23.5,2492.1
2024-02-09 08:00:00,502.29,189.92,346.17,38.56,6.684,22.892,6.9,5922.0,104.5,71.8,12.0,2.59,44.5,58.9,13.61,25.06,15.62,0.575,5.984,6.89,3219.0,22.2,27.0,2384.0
2024-02-09 09:00:00,349.55,143.61,251.29,48.31,4.647,28.041,6.78,5134.9,125.8,58.6,13.33,2.01,76.6,49.81,14.62,17.36,21.07,0.52,6.091,6.93,2609.0,23.9,24.4,2319.1
2024-02-09 10:00:00,317.31,114.61,322.89,42.94,5.82,24.517,7.17,4905.4,101.4,90.4,11.86,1.91,90.6,38.8,10.89,16.22,17.28,0.827,6.373,6.87,2596.0,21.4,23.9,2110.9
2024-02-09 11:00:00,343.01,143.09,245.23,37.74,5.716,15.034,7.11,5762.9,83.4,66.1,13.5,1.8,58.2,57.12,8.88,17.24,15.1,0.639,3.998,7.09,3116.0,23.0,27.1,2095.9
2024-02-09 12:00:00,356.93,147.6,204.99,41.85,3.86,23.643,7.06,5281.8,104.9,93.8,12.22,1.81,97.8,72.47,9.34,10.06,19.08,0.257,7.252,6.75,2851.0,16.7,23.3,2126.7
2024-02-09 13:00:00,566.24,121.71,272.29,49.77,5.383,24.028,7.46,4641.3,93.8,93.2,12.42,1.92,96.5,46.88,7.97,15.82,13.18,0.517,4.273,7.49,3528.0,29.9,24.3,1967.9
2024-02-09 14:00:00,512.56,116.97,281.26,56.78,5.209,34.165,7.03,4989.4,103.6,86.1,12.85,2.5,55.0,57.1,10.56,17.35,16.16,0.764,4.672,6.99,2957.0,18.8,28.3,1972.2
2024-02-09 15:00:00,530.08,129.71,315.19,46.74,4.371,30.124,7.48,4890.3,99.6,91.1,11.61,1.67,40.0,63.49,8.01,28.83,13.91,0.585,3.766,7.69,3473.0,34.9,24.8,1958.2
2024-02-09 16:00:00,419.49,102.51,180.71,55.33,5.07,28.797,7.52,4158.5,92.2,61.6,12.48,1.59,48.6,49.7,10.58,13.81,14.0,0.316,4.895,7.63,3025.0,28.4,26.6,1796.4
2024-02-09 17:00:00,567.63,129.04,238.63,47.05,4.909,26.101,6.81,4597.4,83.0,67.4,11.85,2.02,53.3,46.82,7.54,11.44,14.11,0.419,4.352,6.73,3224.0,27.9,27.3,1743.0
2024-02-09 18:00:00,296.84,122.2,200.98,32.72,4.336,17.014,7.22,4870.2,92.7,85.8,12.08,1.4,62.8,43.28,10.41,14.8,14.25,0.594,4.019,7.16,3032.0,33.9,23.2,1691.5
2024-02-09 19:00:00,341.2,139.05,240.15,35.4,4.065,21.654,7.12,5165.3,72.5,92.7,12.04,2.1,68.9,43.17,6.44,8.62,14.57,0.622,6.202,7.18,3117.0,28.1,26.2,1855.8
2024-02-09 20:00:00,317.99,125.34,170.04,32.21,3.854,17.868,6.62,4526.1,94.6,82.5,12.29,1.52,78.5,41.32,13.84,2.22,11.37,0.458,4.379,6.53,2153.0,20.6,23.7,1881.0
2024-02-09 21:00:00,330.28,124.62,181.29,35.58,4.453,22.642,6.91,5192.4,92.4,66.1,12.27,1.61,76.8,53.71,5.57,8.5,14.46,0.693,6.918,6.91,2792.0,28.0,28.4,2066.0
2024-02-09 22:00:00,345.44,149.05,204.08,31.36,4.935,17.896,7.35,5062.7,101.7,69.5,11.71,1.65,57.2,52.55,13.0,6.15,12.27,0.517,4.985,7.55,2709.0,22.3,27.3,1944.1
2024-02-09 23:00:00,565.39,158.9,242.37,61.12,4.604,35.499,7.6,5375.6,80.7,65.3,12.06,1.52,82.7,58.43,13.92,11.05,17.45,0.122,5.099,7.48,3366.0,27.7,25.9,1992.8
2024-02-10 00:00:00,600.24,144.62,224.85,70.24,3.663,40.17,7.38,5452.6,105.5,89.0,10.83,2.46,98.8,58.64,11.01,15.89,19.6,0.542,5.721,7.31,2649.0,24.0,26.5,2132.0
2024-02-10 01:00:00,670.16,159.85,283.53,79.22,5.946,48.37,7.26,5296.7,126.0,53.9,12.5,2.36,110.9,74.98,15.02,15.88,22.03,0.628,9.216,7.22,2983.0,20.8,23.0,2133.1
2024-02-10 02:00:00,611.33,158.46,307.7,64.57,5.454,30.902,7.2,5651.1,109.2,52.7,12.85,2.37,74.1,52.84,12.91,6.07,17.3,0.331,4.187,7.67,3356.0,39.2,27.9,2140.4
2024-02-10 03:00:00,665.93,162.01,298.62,70.94,5.23,40.629,7.54,4993.8,115.6,54.8,12.1,2.45,74.2,49.01,15.35,21.04,20.26,0.405,7.685,7.63,3188.0,29.5,22.6,2314.5
2024-02-10 04:00:00,387.18,153.25,347.45,36.77,6.166,20.092,7.63,5903.0,100.8,57.6,11.2,2.06,74.8,67.56,14.41,28.07,13.04,0.644,5.658,7.8,3245.0,28.2,25.3,2407.8
2024-02-10 05:00:00,464.66,196.17,300.65,52.08,6.695,30.535,7.08,5309.7,93.1,105.4,12.37,2.34,100.2,51.84,13.78,24.86,22.49,0.699,9.993,7.2,3434.0,41.6,23.0,2447.7
2024-02-10 06:00:00,365.36,125.21,232.18,48.97,3.771,26.474,6.8,5062.4,108.8,90.0,11.62,2.35,112.9,53.56,12.27,14.94,24.09,0.508,5.958,6.93,3042.0,22.4,26.2,2449.0
2024-02-10 07:00:00,481.09,211.46,340.36,43.02,5.946,21.428,6.78,5485.3,106.5,71.1,12.09,2.88,89.0,68.68,20.17,27.25,12.54,0.642,5.372,6.85,3017.0,34.1,28.0,2512.1
2024-02-10 08:00:00,388.34,156.18,253.42,50.11,4.62,27.581,7.46,5078.6,97.3,78.8,12.34,1.74,105.6,78.05,16.78,6.72,21.54,0.428,5.112,7.52,2618.0,26.8,25.4,2415.2
2024-02-10 09:00:00,316.28,122.61,309.99,42.53,5.782,21.088,7.19,5708.5,100.8,108.0,12.27,2.65,106.0,64.59,11.04,17.26,15.14,0.386,7.219,6.97,3266.0,34.9,25.1,2335.5
2024-02-10 10:00:00,376.74,149.69,327.59,40.46,5.382,18.359,7.24,4994.9,71.4,95.3,12.54,1.69,53.1,54.88,8.05,13.29,14.23,0.638,4.464,7.29,2924.0,25.5,24.3,2097.9
2024-02-10 11:00:00,329.23,131.32,273.64,42.92,5.513,25.168,6.84,5151.5,99.0,114.1,12.07,1.8,122.7,41.58,12.73,18.05,15.99,0.583,5.859,6.83,2975.0,27.0,24.7,2190.8
2024-02-10 12:00:00,379.98,132.26,191.21,35.25,4.635,20.409,7.05,5079.3,91.8,72.4,12.09,2.11,24.4,64.65,12.52,15.83,14.94,0.596,7.677,7.13,3206.0,27.2,23.8,2065.5
2024-02-10 13:00:00,305.85,136.06,204.38,41.8,3.675,23.966,7.14,5060.2,115.5,65.6,12.37,1.92,113.5,30.55,10.36,17.62,16.81,0.343,4.581,7.13,2842.0,29.8,27.8,1890.2
2024-02-10 14:00:00,302.37,121.32,273.47,32.66,4.317,20.088,7.24,4598.6,88.1,66.1,11.96,2.45,65.7,38.69,10.61,21.37,15.42,0.33,3.594,7.36,2914.0,27.9,26.1,1975.3
2024-02-10 15:00:00,238.86,98.72,215.05,31.6,4.628,16.327,7.12,4521.2,90.6,76.9,11.66,1.97,48.5,42.34,3.5,11.41,10.28,0.375,2.422,7.26,2846.0,23.2,23.8,1910.6
2024-02-10 16:00:00,284.54,121.94,217.47,31.26,4.822,14.955,6.99,4861.3,92.2,90.8,12.23,1.93,28.7,42.42,10.15,10.79,14.17,0.651,4.069,6.56,2859.0,23.5,24.7,1851.3
2024-02-10 17:00:00,209.85,77.51,235.44,36.39,3.633,19.887,7.04,4082.7,91.2,80.0,11.44,1.89,59.0,15.88,5.68,11.29,15.52,0.347,5.916,6.98,2674.0,24.0,30.4,1831.0
2024-02-10 18:00:00,238.48,98.78,232.28,31.57,4.725,16.818,7.44,5269.7,100.5,72.9,11.96,1.77,55.7,44.66,6.04,20.85,12.96,0.568,4.475,7.16,3468.0,29.5,25.1,1781.8
2024-02-10 19:00:00,323.59,126.84,220.67,29.32,3.907,14.892,7.25,5072.2,71.5,95.9,11.31,1.72,57.2,43.41,7.8,13.24,12.31,0.272,2.783,7.28,2777.0,31.0,27.5,1759.5
2024-02-10 20:00:00,330.58,140.63,209.03,32.43,4.503,17.709,7.32,4835.1,105.3,83.8,11.72,2.09,90.0,52.79,10.59,16.83,14.42,0.472,4.861,7.28,3153.0,32.2,23.4,1973.1
2024-02-10 21:00:00,326.65,109.82,211.58,35.4,4.168,18.39,7.02,4674.1,96.2,74.5,11.74,1.95,70.0,42.07,9.14,11.0,12.47,0.607,4.603,7.22,2618.0,26.7,25.5,1876.2
2024-02-10 22:00:00,284.69,113.03,259.64,32.46,4.701,14.873,6.61,4701.0,107.0,69.5,11.51,1.55,67.5,31.88,4.47,13.09,12.08,0.501,4.034,6.64,3184.0,29.8,23.3,1682.1
2024-02-10 23:00:00,333.26,127.28,259.3,33.9,5.301,17.895,7.1,4551.5,67.6,77.1,12.55,2.33,71.7,53.85,10.44,21.64,13.58,0.457,4.245,7.02,3069.0,23.8,23.5,1759.4
2024-02-11 00:00:00,349.16,144.19,239.88,48.35,4.255,23.845,7.03,5530.5,82.3,86.1,12.51,1.98,94.3,40.65,12.81,9.75,20.93,0.394,7.088,7.17,2987.0,30.0,26.2,2208.8
2024-02-11 01:00:00,313.0,129.61,301.82,37.97,4.77,21.324,7.27,4944.4,95.5,73.5,12.66,1.55,71.1,26.09,12.04,3.99,13.94,0.55,5.706,7.22,3156.0,18.5,22.8,1965.8
2024-02-11 02:00:00,444.91,168.52,264.01,41.68,5.504,21.559,7.86,5448.2,106.4,62.9,11.91,2.0,82.1,65.85,19.3,11.43,18.17,0.647,5.823,7.78,3153.0,29.2,22.2,2178.6
2024-02-11 03:00:00,429.5,162.62,242.11,42.78,7.151,25.906,7.34,5711.3,96.7,72.0,11.78,2.4,99.5,54.31,10.34,15.31,14.73,0.927,7.171,7.4,2916.0,22.7,26.0,2164.2
2024-02-11 04:00:00,387.26,153.62,251.8,43.55,5.094,27.444,7.75,4969.8,108.7,79.4,12.4,2.43,70.6,64.95,19.5,16.7,17.85,0.57,5.809,7.99,2950.0,22.6,23.7,2318.4
2024-02-11 05:00:00,405.28,151.21,246.19,49.04,7.184,28.636,7.31,4929.6,117.0,100.1,12.06,2.31,92.5,60.56,12.11,15.8,17.64,0.903,4.965,7.44,3166.0,26.3,24.1,2431.2
2024-02-11 06:00:00,416.88,177.28,278.64,50.89,7.208,24.042,7.07,5295.4,115.4,65.5,12.06,2.35,114.3,64.74,14.91,20.96,21.38,0.511,4.823,7.16,2715.0,24.1,21.1,2316.2
2024-02-11 07:00:00,306.42,119.18,343.55,44.97,5.73,28.115,7.27,4820.4,105.0,92.8,10.73,1.63,70.9,38.64,4.2,18.88,18.52,0.728,9.037,7.68,2798.0,25.1,22.1,2287.9
2024-02-11 08:00:00,389.63,121.87,252.17,40.22,5.531,25.287,7.56,5357.3,101.1,76.1,12.38,2.15,82.8,44.36,14.21,20.87,14.47,0.533,5.656,7.45,3058.0,31.1,25.1,2439.8
2024-02-11 09:00:00,361.81,140.66,289.43,50.77,5.162,27.974,7.57,4616.2,102.5,80.5,12.31,1.94,96.0,55.46,13.79,28.3,16.06,0.508,8.055,7.45,2476.0,21.6,24.2,2607.5
2024-02-11 10:00:00,337.83,124.61,247.26,43.47,5.441,26.781,7.08,4802.3,102.2,102.8,12.0,1.91,98.8,35.13,10.31,13.75,14.99,0.39,5.403,7.11,2490.0,22.0,26.5,2300.1
2024-02-11 11:00:00,359.5,126.21,255.37,49.88,4.418,26.057,7.25,4122.4,97.7,81.8,12.41,1.99,132.2,37.42,10.6,15.21,18.73,0.297,6.009,7.48,3552.0,24.5,22.9,2065.3
2024-02-11 12:00:00,436.58,158.43,198.41,31.83,5.083,14.534,6.91,5078.2,85.6,61.1,12.3,2.06,48.7,54.4,14.42,14.17,12.36,0.402,3.432,6.77,3362.0,23.9,24.4,2174.1
2024-02-11 13:00:00,372.74,150.32,239.05,40.33,5.833,20.648,7.36,5328.3,105.4,92.2,11.65,2.29,96.0,61.68,12.27,20.48,17.66,0.522,5.276,7.63,2807.0,26.5,24.8,2177.1
2024-02-11 14:00:00,311.14,136.86,231.66,45.5,4.422,28.959,7.51,5094.0,99.8,90.4,11.89,1.58,97.8,52.38,14.4,12.56,18.28,0.581,6.202,7.29,3263.0,32.5,24.3,2029.5
2024-02-11 15:00:00,345.97,141.64,249.98,35.69,4.491,16.969,7.21,4637.3,89.2,65.0,11.5,1.6,61.6,60.33,10.32,19.95,16.28,0.593,3.846,7.19,3310.0,28.5,25.9,1718.6
2024-02-11 16:00:00,369.07,140.91,233.28,35.3,3.593,19.414,7.07,4998.0,100.7,60.4,12.73,1.82,68.4,44.85,17.82,14.64,14.05,0.45,3.941,7.09,3108.0,32.3,22.6,1860.6
2024-02-11 17:00:00,346.02,143.14,182.48,36.65,4.649,20.219,7.27,4987.8,101.1,79.4,12.49,2.25,97.6,64.48,11.53,4.51,14.48,0.36,5.53,7.14,2841.0,19.6,25.8,1740.6
2024-02-11 18:00:00,312.73,120.79,257.86,33.5,4.577,17.568,7.28,5137.1,92.7,80.3,11.59,1.99,60.3,40.56,11.11,12.11,16.86,0.448,5.262,7.19,3204.0,30.7,27.0,1775.5
2024-02-11 19:00:00,288.98,109.57,230.84,34.69,4.51,18.309,7.22,5153.6,94.3,71.0,12.31,1.28,92.9,52.72,6.54,20.17,14.34,0.333,3.444,7.34,3201.0,24.7,23.1,1748.2
2024-02-11 20:00:00,346.52,126.61,235.17,35.31,4.449,19.546,7.24,5028.5,100.4,94.4,12.14,2.17,65.9,43.42,5.68,20.11,13.99,0.311,4.903,7.45,3163.0,24.1,25.6,1880.0
2024-02-11 21:00:00,345.02,119.88,235.01,35.29,4.541,18.418,7.17,4896.9,105.9,69.6,11.66,1.97,40.0,51.57,10.38,13.39,14.78,0.553,5.792,6.85,2505.0,19.7,25.5,1829.5
2024-02-11 22:00:00,378.65,147.03,225.26,43.88,5.179,21.013,7.4,4710.2,105.1,83.8,12.06,1.96,86.8,41.65,7.67,19.71,17.5,0.513,6.454,7.43,3560.0,31.6,25.9,2063.7
2024-02-11 23:00:00,383.51,155.22,262.85,42.6,5.073,23.89,7.35,5199.9,90.2,98.9,12.43,2.03,56.7,44.39,13.4,26.29,20.25,0.509,6.778,7.33,3747.0,36.2,24.8,2002.2
2024-02-12 00:00:00,418.66,166.25,284.54,43.56,5.513,26.296,7.0,5965.8,100.6,78.4,12.47,1.81,82.5,44.78,16.51,14.04,19.6,0.605,8.297,7.02,2496.0,23.8,27.6,2060.1
2024-02-12 01:00:00,362.52,140.48,204.21,47.85,5.677,28.4,7.0,5449.6,102.2,48.0,13.17,2.09,92.5,38.49,6.33,10.94,17.63,0.659,7.518,6.95,3062.0,26.2,29.0,2226.1
2024-02-12 02:00:00,465.62,173.04,263.98,44.73,6.518,22.793,7.15,5630.5,93.3,75.4,12.05,1.97,128.2,67.84,12.04,13.46,18.56,0.42,5.935,6.96,3642.0,36.2,26.0,2279.6
2024-02-12 03:00:00,424.71,177.63,285.0,43.74,6.408,21.322,7.35,5464.6,108.0,86.3,11.88,2.12,121.5,78.47,14.19,15.6,17.48,0.631,6.384,7.58,3371.0,38.9,25.4,2373.5
2024-02-12 04:00:00,530.87,191.37,315.25,45.65,6.212,24.457,7.23,5697.8,110.3,101.6,12.28,2.44,95.8,96.39,12.68,19.33,20.07,0.619,7.18,7.4,3434.0,30.3,24.8,2338.3
2024-02-12 05:00:00,396.16,167.69,363.7,49.37,7.294,31.021,7.07,5123.6,114.8,83.6,11.91,2.37,127.6,84.23,12.5,26.64,20.44,0.905,3.09,7.06,2796.0,25.6,22.2,2544.3
2024-02-12 06:00:00,525.63,194.45,274.75,44.45,6.528,25.882,7.25,5922.4,93.7,108.3,11.71,2.54,83.2,95.93,15.83,13.65,23.05,0.521,5.712,7.18,3287.0,26.6,22.0,2514.5
2024-02-12 07:00:00,444.57,167.79,287.02,47.15,7.175,27.59,7.13,5518.1,107.3,64.2,11.54,2.5,69.3,65.77,17.87,8.44,17.77,0.934,7.779,7.04,3146.0,26.5,22.5,2383.7
2024-02-12 08:00:00,396.14,141.02,283.35,46.58,6.586,27.69,7.38,5533.9,105.2,85.8,10.29,1.78,107.0,66.07,12.04,19.84,15.54,0.569,7.564,6.99,3301.0,35.9,25.4,2450.8
2024-02-12 09:00:00,397.28,152.94,265.04,58.44,4.694,33.373,7.27,5525.0,117.8,77.9,12.37,2.11,133.3,61.74,10.33,21.31,27.05,0.401,8.133,7.32,2719.0,29.6,24.4,2274.0
2024-02-12 10:00:00,395.18,169.64,278.27,33.94,6.79,18.872,7.14,5382.1,96.5,103.0,11.18,2.29,46.1,53.44,13.99,23.01,15.52,0.763,5.348,7.25,2735.0,23.8,27.9,2303.4
2024-02-12 11:00:00,418.42,173.84,317.28,44.69,5.78,26.057,7.25,5042.3,103.6,64.6,11.56,2.58,73.8,66.58,10.77,24.54,17.66,0.523,6.275,7.27,3092.0,30.1,19.8,2253.5
2024-02-12 12:00:00,408.32,175.31,231.05,51.49,5.454,26.912,7.46,5003.2,107.9,84.5,12.15,1.83,127.5,74.99,12.68,12.93,17.95,0.515,7.213,7.45,2848.0,29.6,24.9,2109.3
2024-02-12 13:00:00,344.69,143.27,281.38,42.82,5.467,20.523,7.09,4707.1,113.3,79.5,11.84,1.73,53.4,52.25,13.98,28.92,17.77,0.553,4.568,7.11,3016.0,25.1,25.7,1920.3
2024-02-12 14:00:00,356.02,130.62,189.94,43.88,4.89,25.721,7.28,5100.7,94.5,96.9,13.07,2.17,100.9,63.0,13.9,9.73,20.64,0.487,5.232,7.15,2736.0,19.3,26.7,1812.1
2024-02-12 15:00:00,434.74,169.58,226.23,39.92,5.075,24.426,7.19,4815.8,98.2,65.2,11.25,2.74,73.5,68.74,14.1,10.66,16.94,0.498,7.076,7.11,2892.0,29.0,25.1,1889.7
2024-02-12 16:00:00,407.27,153.38,229.05,35.98,4.477,17.777,7.29,5284.5,107.6,84.1,13.12,2.26,81.1,44.68,13.88,21.98,16.6,0.43,4.066,7.26,2758.0,28.5,25.6,1747.1
2024-02-12 17:00:00,349.61,153.8,296.91,29.46,5.472,17.411,7.07,5420.6,83.5,72.1,12.69,1.67,73.4,55.28,11.27,23.63,13.11,0.537,3.757,7.17,3079.0,31.2,25.2,1875.4
2024-02-12 18:00:00,332.39,121.02,226.6,38.59,4.662,24.469,7.22,5112.0,91.3,80.5,12.45,1.62,59.0,32.2,11.42,13.23,16.54,0.621,7.938,7.43,2526.0,21.3,25.8,1637.2
2024-02-12 19:00:00,338.3,144.39,159.56,35.16,4.546,19.333,7.42,4836.3,103.5,65.4,12.72,2.01,45.1,36.22,13.33,10.03,16.06,0.475,4.707,7.39,2973.0,33.6,24.8,1898.8
2024-02-12 20:00:00,364.98,155.77,170.02,35.74,4.317,18.196,7.01,4865.4,82.4,66.2,12.2,2.15,98.7,61.09,9.18,8.43,16.08,0.397,2.938,6.86,2918.0,27.5,29.1,1817.3
2024-02-12 21:00:00,306.92,139.61,251.17,37.99,5.159,21.127,6.93,5026.3,105.0,50.3,11.15,1.8,73.8,56.27,10.76,15.78,15.64,0.501,7.106,6.94,2624.0,19.1,26.0,1782.8
2024-02-12 22:00:00,351.39,136.24,282.84,48.67,5.296,25.429,6.94,5098.8,102.0,89.5,12.26,1.68,108.2,53.26,12.81,9.82,19.73,0.378,7.54,7.24,3464.0,22.9,25.3,1883.6
2024-02-12 23:00:00,301.78,127.16,284.7,53.49,5.642,27.772,6.97,4685.0,114.9,67.2,11.26,2.19,132.0,34.83,10.13,18.91,25.63,0.459,6.912,6.82,2821.0,24.1,23.4,1982.1
2024-02-13 00:00:00,411.95,192.98,287.86,45.9,4.924,26.241,7.32,5133.1,92.5,67.0,11.74,2.08,75.5,67.85,10.12,22.93,18.23,0.621,6.842,7.45,3432.0,32.0,24.2,2133.6
2024-02-13 01:00:00,440.66,168.1,342.99,44.56,4.719,20.935,6.92,5476.2,115.5,66.0,11.96,2.43,109.4,54.09,12.46,27.87,19.26,0.495,6.009,7.12,3285.0,28.1,27.9,2031.6
2024-02-13 02:00:00,399.08,141.25,278.11,42.72,6.506,20.41,7.14,5154.5,90.0,67.0,11.54,1.62,99.6,45.39,9.63,12.6,16.34,0.711,6.752,7.09,3356.0,40.2,19.9,2132.2
2024-02-13 03:00:00,518.76,178.25,353.51,52.2,7.344,28.763,7.32,6079.1,117.0,97.9,12.47,2.87,139.9,89.86,16.94,21.0,19.83,0.735,5.268,7.22,3260.0,31.3,25.0,2266.9
2024-02-13 04:00:00,380.54,160.35,240.68,60.08,5.589,32.978,7.28,5525.1,104.3,85.8,11.89,1.89,159.3,64.8,9.54,11.39,26.41,0.559,7.332,7.37,3151.0,23.8,24.9,2350.3
2024-02-13 05:00:00,372.95,128.11,279.32,50.43,7.697,28.603,7.12,4704.6,126.4,92.9,12.2,2.47,107.3,47.97,4.31,13.33,19.54,0.628,10.484,7.18,3356.0,18.8,25.9,2470.6
2024-02-13 06:00:00,467.06,181.61,236.81,39.61,6.719,25.501,7.24,5217.5,99.0,63.3,12.0,2.53,94.1,67.93,17.4,23.77,17.93,0.636,6.409,7.34,3546.0,33.2,25.5,2428.1
2024-02-13 07:00:00,509.98,210.68,310.27,55.25,6.467,30.674,7.22,6204.3,131.7,89.2,12.06,2.05,119.0,86.99,21.83,25.69,19.64,0.408,4.925,7.53,3443.0,36.1,28.0,2338.7
2024-02-13 08:00:00,537.73,218.08,317.31,56.16,6.086,32.569,7.16,5988.4,104.7,77.5,11.56,2.64,123.3,86.34,16.68,25.52,25.33,0.565,12.152,7.18,3269.0,38.6,25.1,2381.8
2024-02-13 09:00:00,413.93,170.85,318.25,42.12,5.218,21.113,7.16,4980.2,97.3,101.1,11.41,2.69,62.7,62.97,10.68,24.29,16.81,0.652,5.51,6.98,2732.0,23.8,24.8,2323.4
2024-02-13 10:00:00,480.97,195.59,307.0,49.53,6.805,29.141,7.65,5949.8,119.7,92.1,11.92,2.21,99.3,94.72,16.01,21.0,20.97,0.776,8.701,7.66,2389.0,27.7,26.8,2211.4
2024-02-13 11:00:00,409.65,179.58,253.07,49.16,5.332,25.743,7.36,5400.8,93.1,70.5,11.52,2.68,67.0,52.04,18.15,10.13,22.65,0.437,6.625,7.4,2967.0,20.7,28.0,2176.8
2024-02-13 12:00:00,387.96,144.1,274.9,44.95,5.13,24.88,7.7,5850.8,97.0,98.1,12.7,2.23,89.6,63.77,11.84,9.9,16.83,0.761,6.278,7.89,2835.0,24.1,26.3,1859.2
2024-02-13 13:00:00,421.1,159.89,210.87,40.07,6.086,21.821,7.1,5284.9,105.0,83.7,11.31,2.62,106.6,98.33,10.88,13.89,17.74,0.854,6.185,7.07,2718.0,20.3,27.0,2095.9
